code,constituency,region,usual_residents,male_no,male_per,female_no,female_per,livinginhousehold_no,livinginhousehold_per,livingcommunally_no,livingcommunally_per,density,age0to4,age0to4_per,age5to7,age5to7_per,age8to9,age8to9_per,age10to14,age10to14_per,age15,age15_per,age16to17,age16to17_per,age18to19,age18to19_per,age20to24,age20to24_per,age25to29,age25to29_per,age30to44,age30to44_per,age45to59,age45to59_per,age60to64,age60to64_per,age65to74,age65to74_per,age75to84,age75to84_per,age85to89,age85to89_per,age90andover,age90andover_per,meanage,medianage,noqualifications,level1qualifications,level2qualifications,apprenticeship,level3qualifications,level4qualificationsandabove,otherqualifications,ab,c1,c2,de,birth_uk_no,birth_uk_per,birth_ireland_no,birth_ireland_per,birth_eu_no,birth_eu_per,birth_noneuno,birth_noneu_per,ethn_white_no,ethn_white_pre,ethn_mixed_no,ethn_mixed_pre,ethn_asian_no,ethn_asian_per,ethn_black_no,ethn_black_pre,ethn_other_no,ethn_other_pre,religion_total_no,religion_total_per,christian_no,christian_per,buddhist_no,buddhist_per,hindu_no,hindu_per,jewish_no,jewish_per,muslim_no,muslin_per,sikh_no,sikh_per,other_rel_no,other_rel_per,no_rel_no,no_rel_per,rel_dk_no,rel_dk_per,mainlang_english,notenglish_speakverywell,notenglish_speakwell,notenglish_speakwell_vwell,notenglish_notspeakwell,notenglish_notspeak,mar_single_no,mar_single_per,mar_married_no,mar_married_per,mar_civilpartnership_no,mar_civilpartnership_per,mar_separated_no,mar_separated_per,mar_divorced,mar_divorced_per,mar_widowed_no,mar_widowed_per,livingincouple_no,livingincouple_per,livingalone_no,livingalone_per,verygoodhealth,goodhealth,fairhealth,badhealth,verybadhealth,disabilitybenefit_anydisabling,incomesupport_peopleclaimingb,incomesupport_averageweeklypa,jsa_total,total_esa,incapacity_peopleclaimingbenef,incapacity_averageweeklypaymen,uc_notinemploymentmarch17,uc_inemploymentmarch17,uc_totalmarch17,housingbenefit_meanofweeklya,housingbenefitclaimantsnov1,agricultureforestryfishing,miningquarryingutilitiesb,manufacturingc_per,constructionf_per,motortradespartg_per,wholesalepartg_per,retailpartg_per,transportstorageincpostal,accommodationfoodservicesi,informationcommunicationj_,financialinsurancek_per,propertyl_per,professionalscientifictechn,businessadministrationsuppor,publicadministrationdefence,educationp_per,healthq_per,artsentertainmentrecreation,totalemployees,employees_pub,employees_priv,numberofjobs,medianannualgrosspay,annualpercentagechangemedia,meanannualgrosspay,annualpercentagechangemean,cmdi,cmdid
E14000861,Northampton North,East Midlands,86192,41893,48.599998,44299,51.400002,83978,97.400002,2214,2.5999999,38.599998,6002,7,3127,3.5999999,1885,2.2,4828,5.5999999,972,1.1,2181,2.5,2790,3.2,6409,7.4000001,6258,7.3000002,17794,20.6,15754,18.299999,5118,5.9000001,6708,7.8000002,4381,5.0999999,1277,1.5,708,0.80000001,38.200001,37,17114,10269,10774,2660,8933,14890,4738,4515,8366,6123,7961,73059,84.800003,1116,1.3,4516,5.1999998,7501,8.6999998,73411,85.199997,2830,3.3,5006,5.8000002,4447,5.1999998,498,0.60000002,54863,63.700001,49347,57.299999,340,0.40000001,1181,1.4,103,0.1,3158,3.7,295,0.30000001,439,0.5,25626,29.700001,5703,6.5999999,75371,2528,2986,,1518,182,25996,37.5,29638,42.700001,95,0.1,2368,3.4000001,6446,9.3000002,4835,7,37349,55.599998,29833,44.400002,38069,32098,11717,3356,952,2190,950,72.639999,860,2930,110,85.260002,288,193,476,86.889999,5748,0,2,14.5,5.0999999,0.69999999,2.5999999,8.6999998,4.3000002,3.5999999,2,8.6999998,1,5.0999999,10.1,2.9000001,14.5,8.6999998,4.3000002,34565,4141,30424,29000,21586,4.1999998,25651,7.5999999,14778.216,5.0232911
E14000862,Northampton South,East Midlands,93615,46472,49.599998,47143,50.400002,92366,98.699997,1249,1.3,28.4,7254,7.6999998,3309,3.5,1957,2.0999999,4985,5.3000002,1046,1.1,2152,2.3,2235,2.4000001,7333,7.8000002,8590,9.1999998,21192,22.6,16862,18,4929,5.3000002,6314,6.6999998,3844,4.0999999,1071,1.1,542,0.60000002,36.599998,35,17623,11262,11684,2486,8723,17139,6147,5541,10175,6747,10106,75589,80.699997,958,1,7208,7.6999998,9860,10.5,77148,82.400002,3163,3.4000001,7020,7.5,5493,5.9000001,791,0.80000001,59757,63.799999,51570,55.099998,466,0.5,1613,1.7,116,0.1,5054,5.4000001,470,0.5,468,0.5,27449,29.299999,6409,6.8000002,77318,4040,4857,,2410,364,29599,39.400002,30852,41.099998,157,0.2,2735,3.5999999,7445,9.8999996,4276,5.6999998,40304,54.599998,33535,45.400002,42505,34513,11976,3578,1043,2530,1160,71.639999,1060,4300,140,85.449997,357,206,563,86.389999,8030,0,0.5,6.6999998,2.9000001,3.3,5.8000002,10,5,5,1.7,1.5,1.3,5.8000002,13.3,3.3,4.1999998,21.6,6.6999998,60059,11165,48894,39000,22790,4.0999999,25606,0.5,11520.542,3.9828041
E14000942,Northamptonshire South,East Midlands,108562,53588,49.400002,54974,50.599998,107793,99.300003,769,0.69999999,1.8,6958,6.4000001,4157,3.8,2792,2.5999999,7271,6.6999998,1421,1.3,2761,2.5,2130,2,4809,4.4000001,5411,5,23982,22.1,23781,21.9,7181,6.5999999,8876,8.1999998,4995,4.5999999,1355,1.2,682,0.60000002,39.299999,41,13843,12301,14532,3535,10946,27304,3502,10642,11220,6651,5127,100474,92.5,660,0.60000002,2333,2.0999999,5095,4.6999998,102543,94.5,1758,1.6,2792,2.5999999,1162,1.1,307,0.30000001,71909,66.199997,68862,63.400002,295,0.30000001,928,0.89999998,149,0.1,864,0.80000001,464,0.40000001,347,0.30000001,29123,26.799999,7530,6.9000001,102003,1251,915,,298,47,22129,25.700001,48878,56.900002,131,0.2,2247,2.5999999,7566,8.8000002,5012,5.8000002,58518,68.599998,26736,31.4,56819,37175,11150,2674,744,2000,440,71.919998,280,1700,90,84.519997,103,98,196,94.239998,3594,0.1,1.7,7.6999998,5.0999999,2.0999999,6,5.0999999,11.9,5.0999999,3,7.6999998,1.4,10.2,8.5,5.0999999,7.6999998,6.8000002,6,58626,6799,51827,43000,26003,7.0999999,34086,12.2,26148.965,8.4075928
E14000863,Norwich North,East,87352,43112,49.400002,44240,50.599998,86225,98.699997,1127,1.3,24.1,5378,6.1999998,2668,3.0999999,1698,1.9,4399,5,903,1,1969,2.3,1985,2.3,5429,6.1999998,6395,7.3000002,18189,20.799999,16312,18.700001,5323,6.0999999,8290,9.5,6217,7.0999999,1479,1.7,718,0.80000001,40.900002,40,19019,11306,12087,3508,8460,14313,3613,4507,8519,6869,7905,80960,92.699997,308,0.40000001,2784,3.2,3300,3.8,83361,95.400002,1326,1.5,1618,1.9,770,0.89999998,277,0.30000001,49612,56.799999,47601,54.5,328,0.40000001,247,0.30000001,86,0.1,856,1,55,0.1,439,0.5,31226,35.700001,6514,7.5,80373,1326,1531,,683,103,24371,33.700001,33096,45.799999,163,0.2,1748,2.4000001,7559,10.5,5369,7.4000001,42954,60.299999,28228,39.700001,36832,32929,13003,3656,932,3310,860,74.389999,580,3650,160,86.419998,249,169,416,77.300003,6449,0,0.80000001,8.8000002,7.5,4.4000001,5.5999999,10,5.5999999,5,1.1,12.5,1,3.0999999,8.8000002,5,5.5999999,11.3,3.0999999,39981,6415,33566,33000,19795,2.5,24449,8.8000002,16902.141,5.5976052
E14000864,Norwich South,East,96670,47300,48.900002,49370,51.099998,92611,95.800003,4059,4.1999998,33.599998,5494,5.6999998,2683,2.8,1554,1.6,4037,4.1999998,840,0.89999998,1726,1.8,4213,4.4000001,12256,12.7,8868,9.1999998,19436,20.1,15477,16,5069,5.1999998,6968,7.1999998,5268,5.4000001,1802,1.9,979,1,38.200001,34,17065,9531,10588,2049,13521,25162,4146,7852,10821,5632,9214,83600,86.5,516,0.5,4049,4.1999998,8505,8.8000002,87015,90,2230,2.3,4961,5.0999999,1540,1.6,924,1,48400,50.099998,43716,45.200001,787,0.80000001,936,1,198,0.2,1983,2.0999999,154,0.2,626,0.60000002,40220,41.599998,8050,8.3000002,85929,3227,3090,,929,139,38684,47.099998,27627,33.700001,204,0.2,1904,2.3,8383,10.2,5260,6.4000001,38412,49.200001,39618,50.799999,44271,33548,13408,4212,1231,3900,1050,73.809998,740,4900,180,85.809998,379,262,639,80.400002,10259,0,0.30000001,3.2,2.0999999,1.8,2.5,14.3,3.2,7.0999999,4.3000002,4.3000002,2.0999999,6.4000001,10,7.0999999,12.8,10,7.0999999,70066,10960,59106,34000,22442,2.7,25820,1.2,14026.116,4.776094
E14000865,Nottingham East,East Midlands,99302,51094,51.5,48208,48.5,93636,94.300003,5666,5.6999998,53.099998,6444,6.5,3218,3.2,1943,2,4849,4.9000001,980,1,2008,2,4778,4.8000002,14330,14.4,9863,9.8999996,22594,22.799999,15174,15.3,3687,3.7,4731,4.8000002,3331,3.4000001,899,0.89999998,473,0.5,33.900002,30,18528,9320,10283,1459,14727,21281,6270,5995,11865,5599,12158,74743,75.300003,781,0.80000001,6732,6.8000002,17046,17.200001,64376,64.800003,7772,7.8000002,16659,16.799999,8721,8.8000002,1774,1.8,58126,58.5,40541,40.799999,761,0.80000001,1451,1.5,293,0.30000001,13102,13.2,1397,1.4,581,0.60000002,33339,33.599998,7837,7.9000001,78928,5274,6784,,3566,668,45337,55.400002,23134,28.299999,295,0.40000001,2367,2.9000001,6887,8.3999996,3848,4.6999998,31734,41.599998,44577,58.400002,45618,34345,13160,4702,1477,4750,1720,69.849998,2240,6320,210,85.440002,522,297,820,88.720001,11901,0,5.3000002,3.0999999,2.7,0.89999998,1.8,8.8999996,2.2,5.3000002,5.3000002,1.6,2.2,5.3000002,10.7,3.0999999,14.2,23.200001,4,56149,12601,43548,28000,18538,,22978,-0.1,6328.7378,2.4408975
E14000866,Nottingham North,East Midlands,97145,46426,47.799999,50719,52.200001,96414,99.199997,731,0.80000001,41.599998,8086,8.3000002,4153,4.3000002,2454,2.5,6546,6.6999998,1378,1.4,2781,2.9000001,2989,3.0999999,6612,6.8000002,6928,7.0999999,20027,20.6,17216,17.700001,4857,5,6959,7.1999998,4306,4.4000001,1232,1.3,621,0.60000002,36.099998,35,26702,12059,11860,2263,7785,9897,3962,2732,8131,7321,14146,86232,88.800003,480,0.5,2951,3,7482,7.6999998,77416,79.699997,7058,7.3000002,4712,4.9000001,7487,7.6999998,472,0.5,51502,53,46619,48,258,0.30000001,506,0.5,88,0.1,2740,2.8,957,1,334,0.30000001,37980,39.099998,7663,7.9000001,86769,2181,2147,,989,171,30964,41.5,27470,36.900002,145,0.2,2679,3.5999999,7911,10.6,5359,7.1999998,37208,50.400002,36591,49.599998,40884,33168,15400,5865,1828,6720,2810,71.82,2030,6660,220,86.120003,606,357,964,77.089996,13701,0,1.2,10.3,10.3,1.2,7.1999998,10.3,6.1999998,3.7,2.5,0.40000001,2.9000001,5.1999998,6.1999998,3.3,12.4,12.4,2.0999999,24207,5497,18710,27000,18548,4.8000002,19693,0.40000001,4383.9604,1.9086108
E14000867,Nottingham South,East Midlands,109233,56257,51.5,52976,48.5,99688,91.300003,9545,8.6999998,33.5,5429,5,2823,2.5999999,1838,1.7,4465,4.0999999,970,0.89999998,2029,1.9,9146,8.3999996,21824,20,9441,8.6000004,18898,17.299999,15288,14,4082,3.7,5830,5.3000002,5240,4.8000002,1398,1.3,532,0.5,34.400002,27,18761,9240,10190,1993,23899,23697,5928,6441,12359,5004,9551,84976,77.800003,640,0.60000002,5106,4.6999998,18511,16.9,76906,70.400002,5435,5,18668,17.1,5977,5.5,2247,2.0999999,65920,60.299999,48056,44,1032,0.89999998,2541,2.3,688,0.60000002,11077,10.1,1958,1.8,568,0.5,35635,32.599998,7678,7,90714,5881,6587,,2358,368,52062,55.599998,28512,30.4,160,0.2,1899,2,5931,6.3000002,5144,5.5,35424,42.099998,48755,57.900002,54536,35819,13021,4496,1361,4150,1170,72.07,1440,4170,140,84.43,385,226,613,79.82,7908,0,0.40000001,3.7,1.3,1.1,1.9,13.3,2.5999999,4.4000001,3,2.2,0.89999998,5.1999998,31.9,5.9000001,8.1999998,10.4,2.5999999,134927,22064,112863,30000,19308,,24689,6.3000002,12131.098,4.1860886
E14000868,Nuneaton,West Midlands,91086,44795,49.200001,46291,50.799999,90565,99.400002,521,0.60000002,11,5890,6.5,3173,3.5,1981,2.2,5560,6.0999999,1228,1.3,2530,2.8,2213,2.4000001,5549,6.0999999,5833,6.4000001,18602,20.4,18677,20.5,5744,6.3000002,7994,8.8000002,4514,5,1090,1.2,508,0.60000002,39.099998,39,19770,11449,12321,3263,8691,14181,3579,4702,8038,7018,8971,85021,93.300003,327,0.40000001,1691,1.9,4047,4.4000001,83726,91.900002,975,1.1,5427,6,690,0.80000001,268,0.30000001,63418,69.599998,58016,63.700001,349,0.40000001,1018,1.1,9,0,2651,2.9000001,1021,1.1,354,0.40000001,22145,24.299999,5523,6.0999999,83870,1447,1466,,614,94,22929,31.299999,36220,49.400002,98,0.1,1909,2.5999999,7053,9.6000004,5045,6.9000001,44627,61.400002,28109,38.599998,40806,32348,12648,4082,1202,4500,1150,71.760002,730,3710,210,85.639999,332,230,561,83.059998,6420,0.1,0.2,8,4,3.2,7.1999998,11.2,11.2,5.5999999,1.6,1.1,1,5.5999999,5.5999999,4,9.6000004,16.1,4,31123,7239,23884,34000,22688,4.6999998,25385,4,15083.57,5.1233888
W07000074,Ogmore,Wales,74738,36795,49.200001,37943,50.799999,74643,99.900002,95,0.1,3.7,4466,6,2645,3.5,1711,2.3,4539,6.0999999,908,1.2,1941,2.5999999,1723,2.3,4403,5.9000001,4707,6.3000002,15292,20.5,15458,20.700001,4948,6.5999999,7112,9.5,3715,5,827,1.1,343,0.5,39.599998,40,20146,8938,9443,2479,6291,10862,2310,2985,6060,5846,8341,72978,97.599998,180,0.2,614,0.80000001,966,1.3,73583,98.5,433,0.60000002,532,0.69999999,145,0.2,45,0.1,39937,53.400002,39233,52.5,141,0.2,127,0.2,24,0,141,0.2,28,0,243,0.30000001,29344,39.299999,5457,7.3000002,71403,277,194,,123,26,19173,31.700001,29340,48.5,94,0.2,1397,2.3,6093,10.1,4372,7.1999998,36336,60.200001,24039,39.799999,33872,21892,11557,5720,1697,6550,1320,72.199997,800,4820,270,85.830002,384,217,598,80.870003,6135,0.1,2.4000001,17.9,6,1.8,3.5999999,11.9,4.1999998,6,0.69999999,0.89999998,0.60000002,3.5999999,5.4000001,3.5999999,14.9,13.4,3.5999999,16792,4049,12743,27000,19564,-0.80000001,21682,1.9,719.008,4.2934618
E14000869,Old Bexley & Sidcup,London,86168,41348,48,44820,52,85516,99.199997,652,0.80000001,35.099998,4814,5.5999999,2762,3.2,1892,2.2,5291,6.0999999,1196,1.4,2377,2.8,2212,2.5999999,5541,6.4000001,4914,5.6999998,16449,19.1,17557,20.4,5080,5.9000001,7813,9.1000004,5914,6.9000001,1566,1.8,790,0.89999998,40.799999,41,15481,11644,12728,2685,8599,15885,3191,5529,9393,5298,3932,77625,90.099998,822,1,1821,2.0999999,5900,6.8000002,76669,89,1727,2,4776,5.5,2436,2.8,560,0.60000002,59424,69,54890,63.700001,451,0.5,1241,1.4,112,0.1,1770,2.0999999,727,0.80000001,233,0.30000001,20460,23.700001,6284,7.3000002,79722,1733,1292,,538,81,22654,32.299999,35095,50,89,0.1,1703,2.4000001,5140,7.3000002,5532,7.9000001,41231,59.299999,28330,40.700001,41593,29937,10660,3109,869,2800,590,71.470001,320,1800,80,86.629997,174,97,272,130.50999,3380,0,0.30000001,4.0999999,6.0999999,2.9000001,2.4000001,7.0999999,1.2,6.0999999,3.7,2,5.0999999,9.1999998,16.299999,3.3,10.2,16.299999,3.7,24510,3934,20576,29000,32733,9.5,38928,2.0999999,23584.506,7.6618352
E14000870,Oldham East & Saddleworth,North West,101601,49585,48.799999,52016,51.200001,100719,99.099998,882,0.89999998,9.6999998,7361,7.1999998,4065,4,2685,2.5999999,6755,6.5999999,1448,1.4,2685,2.5999999,2520,2.5,6374,6.3000002,6708,6.5999999,20181,19.9,19867,19.6,6125,6,8329,8.1999998,4597,4.5,1234,1.2,667,0.69999999,37.799999,38,21779,10928,12527,3356,9469,17162,4066,5417,8592,7072,10234,91491,90,460,0.5,1463,1.4,8187,8.1000004,82682,81.400002,1910,1.9,15557,15.3,1222,1.2,230,0.2,77690,76.5,62475,61.5,145,0.1,314,0.30000001,37,0,14471,14.2,47,0,201,0.2,18053,17.799999,5858,5.8000002,89225,2352,2881,,2201,526,25733,32.5,37314,47.099998,100,0.1,2713,3.4000001,7554,9.5,5873,7.4000001,45354,57.799999,33063,42.200001,46700,33728,14369,5376,1428,5060,1360,70.980003,920,4620,170,86.620003,1126,512,1638,76.330002,7901,0,1.4,10.7,5.3000002,1.2,3,10.7,7.5999999,6.0999999,2.0999999,0.89999998,1.5,6.0999999,15.2,6.0999999,9.1000004,10.7,3.8,32850,5108,27742,31000,22761,8,26162,4.3000002,13578.147,4.7372961
